ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Month,DayOfWeek,Is_Rush_Hour,Risk_Level
A-3595913,Source1,3,2017-05-01 16:50:33,2017-05-01 22:50:33,32.88048,-96.69133,32.878840000000004,-96.68859,0.195,At Kingsley Rd/Exit 13 - Accident.,LBJ Fwy E,Dallas,Dallas,TX,75238,US,US/Central,KDAL,2017-05-01 16:53:00,82.0,,22.0,29.88,10.0,SSW,9.2,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,5.0,0.0,1,High
A-4246117,Source1,2,,2022-06-16 23:39:23.000000000,30.495928000000006,-84.174953,30.495574,-84.17442199999998,0.04,Incident on I-10 EB near MM 207 Left lane blocked.,I-10,Tallahassee,Leon,FL,32308,US,US/Eastern,KTLH,2022-06-16 21:53:00,79.0,79.0,88.0,29.98,10.0,NW,12.0,0.16,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,,,,0,Medium
A-96319,Source2,2,2016-09-08 12:27:32,2016-09-08 13:00:00,34.130005,-118.089333,,,0.0,Accident on Gainsborough Dr both ways at El Campo Dr.,El Campo Dr,Pasadena,Los Angeles,CA,91107,US,US/Pacific,KMWS,,64.0,,67.0,29.85,10.0,CALM,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,9.0,3.0,0,Medium
A-4049989,Source1,2,,2022-08-26 18:31:48.000000000,33.588127,-117.702107,33.588316,-117.702324,0.018,Incident on VIA LOMAS near ALICIA PKWY Drive with caution., Via Lomas,Laguna Hills,Orange,CA,92653-6068,US,US/Pacific,KSNA,2022-08-26 16:53:00,79.0,79.0,56.0,29.81,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-4954941,Source1,2,2022-08-26 16:28:00,2022-08-26 17:45:22,34.070029,-117.962224,34.070038000000004,-117.962144,0.005,Incident on I-10 EB near PUENTE AVE Right shoulder closed.,Puente Ave,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2022-08-26 16:53:00,87.0,87.0,43.0,29.74,10.0,S,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,8.0,4.0,1,Medium
A-6083270,Source1,2,2021-08-13 08:23:00,2021-08-13 09:32:00,37.503323,-122.244304,37.494804,-122.228042,1.068,Slow traffic on US-101 S - Bayshore Fwy S from Brittan Ave (US-101) to CA-84/Woodside Rd (US-101) due to accident.,Bayshore Fwy S,San Carlos,San Mateo,CA,94070,US,US/Pacific,KSQL,2021-08-13 07:47:00,64.0,64.0,73.0,30.05,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,8.0,4.0,1,Medium
A-3265756,Source2,2,2017-10-24 13:31:45,2017-10-24 14:30:52,48.102612,-122.02346,,,0.0,Accident helicopter involved on 155th Ave both ways around Burn Rd.,Burn Rd,Arlington,Snohomish,WA,98223-9405,US,US/Pacific,KAWO,2017-10-24 13:56:00,62.1,,62.0,30.41,10.0,WNW,8.1,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13.0,10.0,1.0,0,Medium
A-4310756,Source1,2,2022-03-01 08:40:00,2022-03-01 09:55:55,28.179964,-82.735509,28.180543,-82.735505,0.04,Incident on LANDAU ST near PANORAMA AVE Drive with caution., Landau St,Holiday,Pasco,FL,34690-5812,US,US/Eastern,KTPA,2022-03-01 08:40:00,61.0,61.0,78.0,30.09,10.0,NNE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,3.0,1.0,1,Medium
A-112334,Source2,2,2016-06-05 18:39:56,2016-06-05 19:09:56,33.818958,-118.291374,,,0.0,Accident on Doble Ave at 228th St.,Doble Ave,Torrance,Los Angeles,CA,90502-2941,US,US/Pacific,KTOA,2016-06-05 18:47:00,62.6,,82.0,29.86,10.0,West,11.5,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18.0,6.0,6.0,1,Medium
A-6978307,Source1,4,2020-05-24 11:23:18,2020-05-24 12:23:18,32.45577,-96.84519,32.45577,-96.84519,0.0,At Lofland Rd/Exit 404 - Accident.,I-35E S,Waxahachie,Ellis,TX,75165,US,US/Central,KJWY,2020-05-24 11:15:00,84.0,84.0,65.0,29.11,10.0,SSE,13.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11.0,5.0,6.0,0,High
A-6730029,Source1,2,2020-11-14 16:14:30,2020-11-14 23:16:26,35.026357,-85.192051,35.029511,-85.18703000000002,0.358,Stationary traffic on US-64 W - US-64 E - US-11 S - TN-2 - US-11 N from Airport Rd (US-11) to Vance Rd (US-11) due to accident., Lee Hwy,Chattanooga,Hamilton,TN,37421-2930,US,US/Eastern,KCHA,2020-11-14 15:53:00,71.0,71.0,34.0,29.33,10.0,SE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,11.0,5.0,1,Medium
A-5415510,Source1,2,,2022-02-22 20:37:03.000000000,39.35666441898653,-120.144306420707,39.38347441898652,-120.08956642070702,3.4610000000000003,Accident on Prosser Village Rd (I-80) from Hirschdale Rd (I-80) to I-80 E.,I-80 E,Truckee,Nevada,CA,96161,US,US/Pacific,KTRK,2022-02-22 17:21:00,19.0,19.0,74.0,23.9,7.0,CALM,0.0,0.0,N/A Precipitation,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-7259209,Source1,2,2020-02-11 07:46:00,2020-02-11 22:06:08,33.854306,-117.889293,33.854306,-117.889293,0.0,At State College Blvd - Accident.,CA-91 W,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2020-02-11 07:53:00,55.0,55.0,64.0,29.89,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,2.0,1.0,1,Medium
A-1314763,Source2,2,2020-09-25 20:12:39,2020-09-25 22:29:01,37.621571,-121.030441,,,0.0,Accident on Carpenter Rd at Beverly Dr.,Beverly Dr,Modesto,Stanislaus,CA,95358-2364,US,US/Pacific,KMOD,2020-09-25 19:53:00,77.0,77.0,45.0,29.84,10.0,NW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,20.0,9.0,4.0,0,Medium
A-5454414,Source1,2,,2022-01-14 16:04:35.000000000,33.48292708380945,-80.75765490493411,33.519937083809445,-80.79104490493411,3.2,Stationary traffic on I-26 W from Five Chop Rd (I-26) to SC-33/Cameron Rd/Russell St (I-26) due to accident.,I-26,Orangeburg,Orangeburg,SC,29115,US,US/Eastern,KOGB,2022-01-14 15:53:00,58.0,58.0,35.0,29.7,10.0,WNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-1352128,Source2,3,2020-10-22 20:12:11,2020-10-22 21:16:33,39.099167,-84.505333,,,0.0,Two lanes blocked due to accident on I-71 Northbound at US-50.,Broadway St,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,2020-10-22 19:53:00,64.0,64.0,96.0,29.56,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Day,20.0,10.0,3.0,0,High
A-4291260,Source1,2,2022-11-17 07:58:10,2022-11-17 09:16:12,38.668863,-77.333954,38.668242,-77.33366,0.046,Incident on PRINCE WILLIAM PKY near PRINCE WILLIAM PKY Drive with caution.,Kenwood Dr,Woodbridge,Prince William,VA,22192,US,US/Eastern,KDAA,2022-11-17 07:55:00,39.0,33.0,39.0,30.0,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,7.0,11.0,3.0,1,Medium
A-6162025,Source1,2,2021-10-26 19:13:00,2021-10-26 19:36:30,32.771897,-117.09508,32.769991,-117.086043,0.541,Stationary traffic from Fairmount Ave/Caminito de la Escena (Montezuma Rd) to Collwood Blvd (Montezuma Rd) due to accident., Montezuma Rd,San Diego,San Diego,CA,92115,US,US/Pacific,KMYF,2021-10-26 18:53:00,61.0,61.0,75.0,29.65,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,19.0,10.0,1.0,1,Medium
A-5584312,Source1,2,2021-03-23 09:11:00,2021-03-23 11:07:11,38.805609,-120.123004,38.811354,-120.120612,0.417,Incident on US-50 near ROCK CRUSHER Drive with caution., US Highway 50,Twin Bridges,El Dorado,CA,95735,US,US/Pacific,KTVL,2021-03-23 09:12:00,26.0,14.0,66.0,23.83,10.0,NNE,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9.0,3.0,1.0,1,Medium
A-4324247,Source1,2,2022-05-14 03:18:00,2022-05-14 04:18:00,40.115472,-111.668603,40.110935,-111.674142,0.429,Accident on US-6/Exit 260/Exit 261 (I-15) from UT-164/Exit 256 (I-15) to I-15 S - US-6 W.,I-15 S,Spanish Fork,Utah,UT,84660,US,US/Mountain,KPVU,2022-05-14 02:56:00,48.0,48.0,50.0,25.56,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,3.0,5.0,5.0,0,Medium
A-7665011,Source1,4,2017-11-28 10:19:53,2017-11-28 16:19:53,30.117848,-96.089721,30.12297,-96.11042,1.287,Closed at FM-1736 - Road closed due to accident., Highway 290,Hempstead,Waller,TX,77445-7875,US,US/Central,K11R,2017-11-28 10:15:00,70.0,,65.0,30.09,10.0,SSE,8.1,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,11.0,1.0,0,High
A-4270599,Source1,2,2022-02-07 07:35:00,2022-02-07 07:55:30,40.00644564609525,-75.78760743105038,40.00116564609525,-75.82099743105037,1.804,Slow traffic on US-30 W - Coatesville Downingtown Byp W from Fisherville Rd/Caln Rd (US-30) to PA-82 (US-30) due to accident.,Downingtown Coatesville Byp,Coatesville,Chester,PA,19320,US,US/Eastern,KMQS,2022-02-07 07:35:00,30.0,30.0,86.0,29.61,5.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,2.0,0.0,1,Medium
A-386888,Source2,3,2017-02-25 14:05:44,2017-02-25 14:34:48,29.520557,-98.491737,,,0.01,Two lanes blocked due to accident on I-410 Westbound in Timberwood Park.,I-410 W,San Antonio,Bexar,TX,78216,US,US/Central,KSAT,2017-02-25 13:51:00,64.9,,25.0,30.08,10.0,NNE,4.6,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,14.0,2.0,5.0,0,High
A-1917808,Source2,2,2019-09-17 07:59:48,2019-09-17 08:41:00,32.492709999999995,-93.780212,,,0.0,Accident on Lakeshore Dr at LA-3094 Hearne Ave.,Hearne Ave,Shreveport,Caddo,LA,71109,US,US/Central,KSHV,2019-09-17 07:53:00,76.0,76.0,82.0,29.82,10.0,ENE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,9.0,1.0,1,Medium
A-7228807,Source1,2,2020-01-18 14:21:30,2020-01-18 16:14:45,45.02201,-93.40088,45.02201,-93.40088,0.0,At 36th Ave - Accident.,US-169 S,Minneapolis,Hennepin,MN,55441,US,US/Central,KMIC,2020-01-18 14:16:00,9.0,-11.0,67.0,28.95,4.0,WNW,21.0,0.0,Blowing Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,1.0,5.0,0,Medium
A-4991254,Source1,2,,2022-05-03 08:11:39.000000000,40.462348,-74.41548,40.478495,-74.404645,1.253,NJ Turnpike Auth.: Crash and Overturned vehicle on New Jersey Turnpike Inner Roadway northbound South of Interchange 9 - NJ 18 (East Brunswick Twp) All lanes open - all vehicles on right shoulder,New Jersey Tpke N,East Brunswick,Middlesex,NJ,08816,US,US/Eastern,KLDJ,2022-05-03 06:15:00,52.0,52.0,85.0,30.1,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-7738031,Source1,2,2019-06-13 08:00:20,2019-06-13 08:29:33,39.214927,-104.874332,39.242546,-104.8779,1.918,At I-25 - Accident. Left lane blocked.,I-25 N,Larkspur,Douglas,CO,80118,US,US/Mountain,KMNH,2019-06-13 07:54:00,61.0,61.0,52.0,23.24,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,6.0,3.0,1,Medium
A-4462595,Source1,2,2022-06-28 07:51:00,2022-06-28 08:37:30,38.361436,-81.667608,38.359362,-81.640194,1.492,Slow traffic on I-64 E - US-119 N from Montrose Dr/Exit 56 (I-64) to US-60/Lee St/Exit 58 (I-64) due to accident.,I-64 E,South Charleston,Kanawha,WV,25303,US,US/Eastern,KCRW,2022-06-28 07:54:00,57.0,57.0,96.0,29.18,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,6.0,1.0,1,Medium
A-2918217,Source2,2,2018-02-28 09:44:08,2018-02-28 10:28:50,30.246094,-97.802879,,,0.0,Accident on TX-360 Capital of Texas Hwy Northbound at MoPac Expy.,S Capital of Texas Hwy,Austin,Travis,TX,78746,US,US/Central,KATT,2018-02-28 09:51:00,71.1,,84.0,29.88,10.0,Variable,5.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9.0,2.0,2.0,1,Medium
A-1634423,Source3,2,2020-02-06 07:45:04,2020-02-06 08:44:51,34.054485,-117.978043,,,0.0,One lane blocked due to accident on Puente Ave both ways near Amar Rd.,Amar Rd,La Puente,Los Angeles,CA,91746,US,US/Pacific,KEMT,2020-02-06 07:53:00,48.0,45.0,58.0,30.08,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,7.0,2.0,3.0,1,Medium
A-4859170,Source1,2,2022-02-11 17:20:44,2022-02-11 19:41:52,38.775024,-77.688152,38.777895,-77.681174,0.425,Slow traffic on US-29 N - US-15 N from VA-600 (US-29/Lee Hwy/US-15) to US-29/Lee Hwy (Lee Hwy/US-15) due to accident., Lee Hwy,Warrenton,Fauquier,VA,20187-2324,US,US/Eastern,KHWY,2022-02-11 17:15:00,65.0,65.0,17.0,29.47,10.0,SSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,2.0,4.0,1,Medium
A-2478095,Source2,3,2018-11-25 15:29:49,2018-11-25 15:59:26,30.249977,-97.735809,,,0.0,Accident on I-35 Southbound at I-35 Exits 232.,I-35 S,Austin,Travis,TX,78704,US,US/Central,KATT,2018-11-25 15:51:00,62.1,,26.0,30.0,10.0,NNW,10.4,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,11.0,6.0,0,High
A-7025285,Source1,1,2020-05-12 04:53:35,2020-05-12 05:08:35,37.80858,-122.2421,37.80858,-122.2421,0.0,At Lakeshore Ave - Accident. Hard shoulder blocked.,Lake Park Ave,Oakland,Alameda,CA,94610,US,US/Pacific,KOAK,2020-05-12 04:53:00,59.0,59.0,83.0,29.95,10.0,WSW,7.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,4.0,5.0,1.0,0,Low
A-6211016,Source1,2,2021-06-28 16:12:05,2021-06-28 18:46:33,39.653676,-77.769961,39.65301,-77.770044,0.046,US 40 WEST AT MCDADE RD, McDade Rd,Hagerstown,Washington,MD,21740,US,US/Eastern,KHGR,2021-06-28 15:53:00,92.0,92.0,47.0,29.45,10.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,6.0,0.0,1,Medium
A-3078840,Source2,3,2018-01-22 16:27:42,2018-01-22 17:12:21,45.020611,-93.18914,,,0.0,Accident on I-35W Southbound at Exit 24 County Hwy-23 County Road C.,County Road C W,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,2018-01-22 16:53:00,28.0,17.5,92.0,29.73,0.2,North,12.7,0.03,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,1.0,0.0,1,High
A-753016,Source2,2,2022-01-10 05:50:36,2022-01-10 06:49:33,43.002716,-78.412003,,,0.0,Accident on I-90 Westbound before Exit 48A NY-77 Alleghany Rd.,I-90 E,Corfu,Genesee,NY,14036,US,US/Eastern,KBUF,2022-01-10 05:54:00,17.0,1.0,59.0,29.42,10.0,W,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,5.0,1.0,0.0,0,Medium
A-3798665,Source1,2,,2022-06-28 18:07:28.000000000,39.519042,-119.740462,39.517294,-119.741029,0.124,Crash - on SR-659 South near Greg Street in Sparks Nevada. Watch for emergency vehicles and personnel., S McCarran Blvd,Sparks,Washoe,NV,89431,US,US/Pacific,KRNO,2022-06-28 15:55:00,92.0,92.0,11.0,25.62,10.0,W,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-5295574,Source1,2,2022-02-28 16:59:00,2022-02-28 19:07:18,33.881171,-117.5768,33.879178,-117.557805,1.098,Stationary traffic on Corona Fwy S - I-15 S - Riverside Fwy E - CA-91 E from N Buena Vista Ave to E Grand Blvd due to accident.,CA-91 E,Corona,Riverside,CA,92882,US,US/Pacific,KAJO,2022-02-28 16:56:00,81.0,81.0,10.0,29.44,10.0,NNE,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,2.0,0.0,1,Medium
A-6617325,Source1,2,2020-12-13 22:51:00,2020-12-15 01:43:48,37.667375,-120.902652,37.667281,-120.898298,0.238,Incident on PARKER RD near HOUSE 5046 Drive with caution., Parker Rd,Modesto,Stanislaus,CA,95357-0635,US,US/Pacific,KMOD,2020-12-13 22:53:00,47.0,47.0,100.0,30.07,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22.0,12.0,6.0,0,Medium
A-1496538,Source2,2,2020-06-05 17:27:48,2020-06-05 21:39:42,34.8522,-82.45165300000002,,,0.0,Accident on US-25 White Horse Rd near SC-253 Blue Ridge Dr.,W Blue Ridge Dr,Greenville,Greenville,SC,29611-3909,US,US/Eastern,KGMU,2020-06-05 17:53:00,84.0,84.0,63.0,28.78,10.0,SW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,17.0,6.0,4.0,1,Medium
A-1807690,Source2,3,2019-11-08 16:39:30,2019-11-08 17:39:04,45.180069,-93.113121,,,0.0,Lane blocked due to accident on I-35W Northbound after Exit 36 CR-23 Lake Dr.,Lake Dr,Circle Pines,Anoka,MN,55014,US,US/Central,KANE,2019-11-08 16:45:00,30.0,21.0,64.0,29.09,10.0,SSE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,11.0,4.0,1,High
A-3251198,Source2,3,2017-10-17 11:24:22,2017-10-17 11:54:08,39.621311,-122.205521,,,0.0,Accident on I-5 Northbound at Exit 610 County Road 33.,I-5 N,Orland,Glenn,CA,95963,US,US/Pacific,KCIC,2017-10-17 11:47:00,71.6,,23.0,30.12,10.0,Calm,7.0,0.0,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11.0,10.0,1.0,0,High
A-4591587,Source1,2,2022-01-13 10:57:00,2022-01-13 12:20:31,41.050704717440354,-77.17518925630006,41.04928471744036,-77.14800925630006,1.42,Crash on I-80 eastbound between .5 miles west of Exit : REST AREA/WEIGH STATION and .1 miles east of Exit : REST AREA/WEIGH STATION. There is a lane restriction.,I-80,Loganton,Clinton,PA,17747,US,US/Eastern,KIPT,2022-01-13 10:54:00,33.0,29.0,72.0,29.42,8.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,1.0,3.0,0,Medium
A-4563915,Source1,2,,2023-02-09 20:51:47.000000000,40.68332791,-73.72661948,40.68629791,-73.72589948,0.209,NYSDOT - Region 10: Crash on Southern State Parkway westbound at START ROUTE Southern State Parkway; New York City Line (New York) One lane on Northbound exit ramp closed,Belt Pkwy,Rosedale,Queens,NY,11422,US,US/Eastern,KJFK,2023-02-09 18:49:00,48.0,42.0,100.0,29.96,10.0,S,15.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,,,,0,Medium
A-1948409,Source2,3,2019-07-02 16:30:25,2019-07-02 17:30:24,37.723141,-121.939857,,,0.0,Right hand shoulder blocked due to accident on I-680 Northbound after Exit 31 Alcosta Blvd.,I-680 N,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,2019-07-02 16:53:00,74.0,74.0,43.0,29.49,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,7.0,1.0,1,High
A-3595316,Source1,2,2017-04-21 17:39:30,2017-04-21 23:39:30,39.02464000000001,-94.69139,39.02027,-94.69252,0.308,At Johnson Dr/Exit 229 - Accident.,I-35 S,Shawnee,Johnson,KS,66203,US,US/Central,KNKA,2017-04-21 16:08:00,64.0,,67.0,29.85,10.0,North,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,4.0,4.0,1,Medium
A-1361341,Source2,2,2020-10-28 10:39:12,2020-10-28 11:53:50,28.15262,-82.740387,,,0.0,One lane blocked due to accident on US-19 Northbound at Spruce St.,E Spruce St,Tarpon Springs,Pinellas,FL,34689,US,US/Eastern,KPIE,2020-10-28 10:53:00,85.0,85.0,67.0,30.04,10.0,ESE,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10.0,10.0,2.0,0,Medium
A-7223299,Source1,2,2020-01-15 07:59:00,2020-01-15 09:13:16,46.69139000000001,-95.93723,46.69139000000001,-95.93723,0.0,At MN-34/Old 59 Rd - Vehicle spun around., US Highway 59,Detroit Lakes,Otter Tail,MN,56501-9460,US,US/Central,KDTL,2020-01-15 07:55:00,1.0,-8.0,85.0,28.67,1.0,NNE,5.0,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,7.0,1.0,2.0,1,Medium
A-1010702,Source2,2,2021-06-10 06:58:29,2021-06-10 07:43:09,34.072376,-117.921562,,,0.0,Left hand shoulder blocked due to accident on I-10 Westbound at Vincent Ave.,I-10 W,West Covina,Los Angeles,CA,91790,US,US/Pacific,KEMT,2021-06-10 06:53:00,60.0,60.0,67.0,29.99,10.0,E,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,6.0,6.0,3.0,0,Medium
A-928809,Source2,3,2021-08-23 15:56:46,2021-08-23 16:42:11,29.995337,-90.116486,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exit 231B I-610 Exits 1A 1B.,I-610 E,New Orleans,Orleans,LA,70124,US,US/Central,KNEW,2021-08-23 15:53:00,93.0,93.0,56.0,29.94,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,8.0,0.0,0,High
A-3158002,Source2,2,2017-10-31 16:51:11,2017-10-31 17:21:00,40.115253,-75.34137700000002,,,0.0,Accident on US-202 Dekalb St at Airy St.,Dekalb St,Norristown,Montgomery,PA,19401-4908,US,US/Eastern,KLOM,2017-10-31 16:55:00,53.6,,41.0,30.12,10.0,WSW,5.8,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,16.0,10.0,1.0,1,Medium
A-440295,Source2,3,2017-05-18 17:53:43,2017-05-18 18:38:19,32.769962,-117.206474,,,0.0099999997764825,Right hand shoulder blocked due to accident on I-5 Southbound at Exit 21 Tecolote Rd.,I-5 N,San Diego,San Diego,CA,92110,US,US/Pacific,KSAN,2017-05-18 17:51:00,68.0,,63.0,29.87,10.0,NW,8.1,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,5.0,3.0,1,High
